stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
15333,c. Pic de Peguera,41.9635169987831,2.83248996898695,https://www.girona.cat/appbus/go?qr=15333,,,1
15334,Parc Tecnològic Jaume Casademont,41.966814666652,2.83827578175268,https://www.girona.cat/appbus/go?qr=15334,,,1
15335,Parc Tecnològic Narcís Monturiol,41.9675615782904,2.83765895423609,https://www.girona.cat/appbus/go?qr=15335,,,1
15336,Parc Tecnològic Narcís Monturiol,41.9675133968287,2.83750526411984,https://www.girona.cat/appbus/go?qr=15336,,,1
15337,Parc Tecnològic Jaume Casademont,41.966833148045,2.83809977712928,https://www.girona.cat/appbus/go?qr=15337,,,1
15338,c. Pic de Peguera,41.9636106082865,2.83221569627265,https://www.girona.cat/appbus/go?qr=15338,,,1
15339,UdG Campus Barri Vell,41.9841637412485,2.827957570552826,https://www.girona.cat/appbus/go?qr=15339,,,1
15340,Av. Àlvarez de Castro,41.981472306683,2.81977544861024,https://www.girona.cat/appbus/go?qr=15340,,,1
15341,Sant Daniel  19,41.9882936232575,2.82902365802013,https://www.girona.cat/appbus/go?qr=15341,,,1
15342,Sant Daniel  41,41.9886851673293,2.83131790789828,https://www.girona.cat/appbus/go?qr=15342,,,1
15343,Sant Daniel  57,41.9883489886775,2.83391898616156,https://www.girona.cat/appbus/go?qr=15343,,,1
15344,Gran Via Jaume I / Generalitat,41.9803638086449,2.82146808289971,https://www.girona.cat/appbus/go?qr=15344,,,1
15345,pl. Marquès de Camps  16,41.9820187941459,2.81925278458452,https://www.girona.cat/appbus/go?qr=15345,,,1
15346,La Creu de Palau,41.9565980850542,2.81983171828614,https://www.girona.cat/appbus/go?qr=15346,,,1
15347,Camí Vell de Fornells,41.9526721925108,2.81767298185643,https://www.girona.cat/appbus/go?qr=15347,,,1
15348,Tennis Palau,41.9511995593502,2.81645588363536,https://www.girona.cat/appbus/go?qr=15348,,,1
15350,Aiguaviva  Pol. Industrial,41.940266,2.782335,https://www.girona.cat/appbus/go?qr=15350,,,1
15351,Aiguaviva  Pol. Industrial,41.943566693211,2.78159214413306,https://www.girona.cat/appbus/go?qr=15351,,,1
15352,Vilablareix  c. Crosa,41.9543580511602,2.79737876464268,https://www.girona.cat/appbus/go?qr=15352,,,1
