route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,wheelchair_accessible,bikes_allowed
L7,Feiners-26,Fein26_703_03,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_04,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_05,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_06,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_07,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_08,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L7,Feiners-26,Fein26_703_09,Marques Camps - Can Gibert,Can Gibert - Marqués de Camps - Can Gibert,L7-801,1,1
L8,Feiners-26,Fein26_1210_10,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_1210_01,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_1210_02,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_1210_03,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_1210_04,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_1210_09,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_10,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_11,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_12,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_13,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_14,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_15,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_16,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_17,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_18,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_19,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_01,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_20,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_21,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_22,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_23,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_24,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_25,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_26,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_27,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_28,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_29,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_02,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_30,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_31,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_32,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_33,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_34,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_35,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_36,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_37,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_38,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_39,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_03,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_40,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_41,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_42,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_43,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_44,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_45,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_46,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_47,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_48,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_49,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_04,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_50,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_51,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_52,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_53,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_54,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_55,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_56,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_05,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_06,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_07,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_801_08,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_801_09,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_802_01,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_802_02,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_802_03,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_802_04,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_802_05,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_802_06,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_802_07,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_803_01,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_803_02,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_803_03,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_803_04,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_803_05,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_803_06,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_803_07,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L8,Feiners-26,Fein26_803_08,UdG Montilivi,Destí UdG Montilivi,L8-602,1,1
L8,Feiners-26,Fein26_803_09,Estacio Autobusos/RENFE,Destí Estació RENFE,L8-401,1,1
L10,Agost,Agost_1001_10,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_11,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_12,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_13,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_14,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_15,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_16,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_17,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_18,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_19,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_1,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_20,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_21,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_22,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_23,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_24,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_25,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_26,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_27,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_28,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_29,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_2,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_3,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_4,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_5,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_6,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_7,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1001_8,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1001_9,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_10,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_11,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_12,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_13,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_14,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_15,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_16,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_17,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_18,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_19,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_1,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_20,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_21,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_22,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_23,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_24,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_25,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_26,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_27,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_28,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_29,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_2,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_30,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_3,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_4,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_5,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_6,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_7,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Agost,Agost_1002_8,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Agost,Agost_1002_9,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L11,Agost,Agost_1121_10,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_11,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_12,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_13,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_14,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_15,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_16,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_17,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_18,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_19,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_1,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_20,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_21,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_22,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_23,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_24,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_25,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_26,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_27,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_28,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_29,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_2,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_3,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_4,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_5,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_6,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1121_7,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1121_8,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1121_9,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_10,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_11,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1122_12,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_13,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_14,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_15,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_16,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_17,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_18,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_19,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_1,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_20,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_21,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1122_22,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_23,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1122_24,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_25,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1122_26,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_27,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_28,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_2,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_3,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_4,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_5,UdG Montilivi,Destí UdG Montilivi,L11-502,1,1
L11,Agost,Agost_1122_6,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_7,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L11,Agost,Agost_1122_8,CAP Güell,Destí CAP Güell,L11-1,1,1
L11,Agost,Agost_1122_9,UdG Montilivi,Destí UdG Montilivi,L11-602,1,1
L12,Agost,Agost_12001_10,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_11,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_12,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_13,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_14,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_15,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_16,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_17,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_18,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_19,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_1,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_20,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_21,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_22,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_23,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_24,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_25,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_26,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_27,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_28,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_29,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_2,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_30,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_3,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_4,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_5,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_6,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_7,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L12,Agost,Agost_12001_8,Puig d'en Roca,Destí Jutjats - Puig d'en Roca - Jutjats,L12-2,1,1
L12,Agost,Agost_12001_9,Sant Daniel,Destí Sant Daniel,L12-1,1,1
L1,Agost,Agost_1211_10,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_11,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1211_12,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_13,Montjuïc,Destí Montjuic,L1-1,1,1
L1,Agost,Agost_1211_14,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_15,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1211_16,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_17,Montjuic,Destí Montjuic,L1-301,1,1
L1,Agost,Agost_1211_18,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_19,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,Agost,Agost_1211_1,Montjuic,Destí Montjuic,L1-301,1,1
L2,Agost,Agost_1211_20,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_21,Montjuïc,Destí Montjuic,L1-1,1,1
L1,Agost,Agost_1211_22,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_23,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1211_24,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_2,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_3,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1211_4,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_5,Montjuïc,Destí Montjuic,L1-1,1,1
L1,Agost,Agost_1211_6,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1211_7,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1211_8,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1211_9,Montjuic,Destí Montjuic,L1-301,1,1
L2,Agost,Agost_1212_10,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_11,Montjuïc,Destí Montjuic,L1-1,1,1
L1,Agost,Agost_1212_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_13,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1212_14,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_15,Montjuic,Destí Montjuic,L1-301,1,1
L1,Agost,Agost_1212_16,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_17,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1212_18,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_19,Montjuïc,Destí Montjuic,L1-1,1,1
L2,Agost,Agost_1212_1,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,Agost,Agost_1212_20,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_21,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1212_22,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_23,Montjuic,Destí Montjuic,L1-301,1,1
L1,Agost,Agost_1212_24,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_25,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1212_26,Avellaneda,Destí Avellaneda,L2-2,1,1
L2,Agost,Agost_1212_2,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_3,Montjuïc,Destí Montjuic,L1-1,1,1
L1,Agost,Agost_1212_4,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_5,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1212_6,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1212_7,Montjuic,Destí Montjuic,L1-301,1,1
L1,Agost,Agost_1212_8,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1212_9,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1213_10,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1213_11,Montjuic,Destí Montjuic,L1-301,1,1
L1,Agost,Agost_1213_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,Agost,Agost_1213_13,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,Agost,Agost_1213_14,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,Agost,Agost_1213_15,Montjuïc,Destí Montjuic,L1-1,1,1
